snapshot_generated_at,data_limit,source,scope,rank,name,name_normalized,region,territorial_level,risk_score,risk_level,confidence_pct,confidence_label,expressiveness_pct,expressiveness_label,recent_cvli_14d,recent_cvli_30d,historical_cvli,neural_score,tension_score,inclusion_score,calm_penalty,territorial_support_pct,historical_support_pct,live_support_pct,score_z,peer_percentile,dynamic_window_days,base_window_days,historical_fallback,trend,top_driver_1,top_driver_1_strength_pct,top_driver_2,top_driver_2_strength_pct,top_driver_3,top_driver_3_strength_pct,explainability_summary,leitura_rapida_gestor,por_que_importa_gestor,confianca_limites_gestor,expressividade_previsao_gestor,proxima_acao_gestor
2026-06-16T16:29:24,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,1,BARRA DO CEARA,BARRA DO CEARA,fortaleza,bairro,80.67,crítico,82.9,moderada,100.0,muito alta,1,2,135.0,100.0,100.0,50.0,30.0,100.0,100.0,100.0,5.87,100.0,90,90,False,stable,Sinal Poisson do ranking operacional,100.0,Tensão territorial,100.0,Atividade recente e vizinhança,50.0,Sinal Poisson do ranking operacional: 100.0% | Tensão territorial: 100.0% | Atividade recente e vizinhança: 50.0%,"BARRA DO CEARA aparece na posição 1 de 101, com risco 80.7 e nível crítico; é prioridade imediata de acompanhamento.","O peso principal vem de sinal poisson do ranking operacional, com suporte territorial de 100.0% e 2 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.",O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-16T16:29:24,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,2,PLANALTO AYRTON SENNA,PLANALTO AYRTON SENNA,fortaleza,bairro,62.5,alto,81.9,moderada,99.4,muito alta,2,2,95.0,42.8,100.0,100.0,3.3,100.0,100.0,100.0,4.43,99.0,90,90,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,100.0,Sinal Poisson do ranking operacional,42.8,Tensão territorial: 100.0% | Atividade recente e vizinhança: 100.0% | Sinal Poisson do ranking operacional: 42.8%,"PLANALTO AYRTON SENNA aparece na posição 2 de 101, com risco 62.5 e nível alto; é prioridade imediata de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 2 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.",O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-16T16:29:24,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,3,MESSEJANA,MESSEJANA,fortaleza,bairro,45.36,moderado,56.8,baixa,93.5,muito alta,0,1,116.0,74.2,50.0,0.0,46.7,50.0,100.0,50.0,3.06,98.0,90,90,False,stable,Sinal Poisson do ranking operacional,74.2,Tensão territorial,50.0,CVLI recente na janela de 30 dias,20.0,Sinal Poisson do ranking operacional: 74.2% | Tensão territorial: 50.0% | CVLI recente na janela de 30 dias: 20.0%,"MESSEJANA aparece na posição 3 de 101, com risco 45.4 e nível moderado; é prioridade imediata de acompanhamento.","O peso principal vem de sinal poisson do ranking operacional, com suporte territorial de 50.0% e 1 registros recentes na janela de 30 dias.",Leitura sensível a ruído; requer conferência adicional antes de decisão forte.,O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-16T16:29:24,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,4,ALVARO WEYNE,ALVARO WEYNE,fortaleza,bairro,40.68,moderado,82.2,moderada,91.1,muito alta,2,3,28.0,9.8,100.0,100.0,30.0,100.0,20.0,100.0,2.69,97.0,90,90,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,100.0,CVLI recente na janela de 30 dias,60.0,Tensão territorial: 100.0% | Atividade recente e vizinhança: 100.0% | CVLI recente na janela de 30 dias: 60.0%,"ALVARO WEYNE aparece na posição 4 de 101, com risco 40.7 e nível moderado; é prioridade imediata de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 3 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.",O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-16T16:29:24,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,5,LAGOA REDONDA,LAGOA REDONDA,fortaleza,bairro,34.9,moderado,75.0,moderada,88.3,muito alta,1,1,56.0,19.1,100.0,50.0,0.0,100.0,90.0,100.0,2.23,96.0,90,90,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,50.0,CVLI recente na janela de 30 dias,20.0,Tensão territorial: 100.0% | Atividade recente e vizinhança: 50.0% | CVLI recente na janela de 30 dias: 20.0%,"LAGOA REDONDA aparece na posição 5 de 101, com risco 34.9 e nível moderado; é prioridade imediata de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 1 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.",O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-16T16:29:24,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,6,CANINDEZINHO,CANINDEZINHO,fortaleza,bairro,30.58,baixo,74.3,moderada,86.1,muito alta,1,1,45.0,13.0,100.0,50.0,13.3,100.0,62.5,100.0,1.89,95.0,90,90,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,50.0,CVLI recente na janela de 30 dias,20.0,Tensão territorial: 100.0% | Atividade recente e vizinhança: 50.0% | CVLI recente na janela de 30 dias: 20.0%,"CANINDEZINHO aparece na posição 6 de 101, com risco 30.6 e nível baixo; é prioridade alta de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 1 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.",O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-16T16:29:24,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,7,CENTRO,CENTRO,fortaleza,bairro,30.54,baixo,74.2,moderada,85.5,muito alta,1,1,40.0,12.4,100.0,50.0,0.0,100.0,50.0,100.0,1.89,94.0,90,90,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,50.0,CVLI recente na janela de 30 dias,20.0,Tensão territorial: 100.0% | Atividade recente e vizinhança: 50.0% | CVLI recente na janela de 30 dias: 20.0%,"CENTRO aparece na posição 7 de 101, com risco 30.5 e nível baixo; é prioridade alta de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 1 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.",O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-16T16:29:24,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,8,GRANJA LISBOA,GRANJA LISBOA,fortaleza,bairro,20.4,baixo,40.5,muito baixa,81.0,alta,0,0,110.0,43.6,20.0,0.0,100.0,20.0,100.0,0.0,1.08,93.0,90,90,False,stable,Sinal Poisson do ranking operacional,43.6,Tensão territorial,20.0,Atividade recente e vizinhança,0.0,Sinal Poisson do ranking operacional: 43.6% | Tensão territorial: 20.0% | Atividade recente e vizinhança: 0.0%,"GRANJA LISBOA aparece na posição 8 de 101, com risco 20.4 e nível baixo; é prioridade alta de acompanhamento.","O peso principal vem de sinal poisson do ranking operacional, com suporte territorial de 20.0% e 0 registros recentes na janela de 30 dias.",Leitura sensível a ruído; requer conferência adicional antes de decisão forte.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-16T16:29:24,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,9,JOSE WALTER,JOSE WALTER,fortaleza,bairro,17.52,baixo,39.7,muito baixa,79.3,alta,0,0,102.0,36.7,20.0,0.0,100.0,20.0,100.0,0.0,0.85,92.0,90,90,False,stable,Sinal Poisson do ranking operacional,36.7,Tensão territorial,20.0,Atividade recente e vizinhança,0.0,Sinal Poisson do ranking operacional: 36.7% | Tensão territorial: 20.0% | Atividade recente e vizinhança: 0.0%,"JOSE WALTER aparece na posição 9 de 101, com risco 17.5 e nível baixo; é prioridade alta de acompanhamento.","O peso principal vem de sinal poisson do ranking operacional, com suporte territorial de 20.0% e 0 registros recentes na janela de 30 dias.",Leitura sensível a ruído; requer conferência adicional antes de decisão forte.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-16T16:29:24,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,10,ITAPERI,ITAPERI,fortaleza,bairro,17.46,baixo,37.4,muito baixa,78.7,alta,0,0,11.0,1.9,0.0,66.7,100.0,0.0,0.0,0.0,0.85,91.0,90,90,False,stable,Atividade recente e vizinhança,66.7,Sinal Poisson do ranking operacional,1.9,Tensão territorial,0.0,Atividade recente e vizinhança: 66.7% | Sinal Poisson do ranking operacional: 1.9% | Tensão territorial: 0.0%,"ITAPERI aparece na posição 10 de 101, com risco 17.5 e nível baixo; é prioridade alta de acompanhamento.","O peso principal vem de atividade recente e vizinhança, com suporte territorial de 0.0% e 0 registros recentes na janela de 30 dias.",Leitura sensível a ruído; requer conferência adicional antes de decisão forte.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
